Notes,Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Year,Year Code,Age Groups,Age Groups Code,Sex,Sex Code,Count,Population,Crude Rate
,Breast,26000,California,6,2018,2018,75-79 years,75-79,Female,F,2300,540682,425.4
,Breast,26000,California,6,2018,2018,80-84 years,80-84,Female,F,1578,380970,414.2
,Breast,26000,California,6,2018,2018,85+ years,85+,Female,F,1481,463829,319.3
,Breast,26000,Colorado,8,2018,2018,25-29 years,25-29,Female,F,21,217021,9.7
,Breast,26000,Colorado,8,2018,2018,30-34 years,30-34,Female,F,66,211354,31.2
,Breast,26000,Colorado,8,2018,2018,35-39 years,35-39,Female,F,127,201824,62.9
,Breast,26000,Colorado,8,2018,2018,40-44 years,40-44,Female,F,221,177660,124.4
,Breast,26000,Colorado,8,2018,2018,45-49 years,45-49,Female,F,372,179405,207.4
,Breast,26000,Colorado,8,2018,2018,50-54 years,50-54,Female,F,410,171062,239.7
,Breast,26000,Colorado,8,2018,2018,55-59 years,55-59,Female,F,498,187592,265.5
,Breast,26000,Colorado,8,2018,2018,60-64 years ,60-64,Female,F,619,176783,350.1
,Breast,26000,Colorado,8,2018,2018,65-69 years,65-69,Female,F,633,149767,422.7
,Breast,26000,Colorado,8,2018,2018,70-74 years,70-74,Female,F,545,111105,490.5
,Breast,26000,Colorado,8,2018,2018,75-79 years,75-79,Female,F,364,72801,500
,Breast,26000,Colorado,8,2018,2018,80-84 years,80-84,Female,F,212,47967,442
,Breast,26000,Colorado,8,2018,2018,85+ years,85+,Female,F,180,56005,321.4
,Breast,26000,Connecticut,9,2018,2018,25-29 years,25-29,Female,F,16,107786,14.8
,Breast,26000,Connecticut,9,2018,2018,30-34 years,30-34,Female,F,45,110932,40.6
,Breast,26000,Connecticut,9,2018,2018,35-39 years,35-39,Female,F,76,110874,68.5
,Breast,26000,Connecticut,9,2018,2018,40-44 years,40-44,Female,F,155,105177,147.4
,Breast,26000,Connecticut,9,2018,2018,45-49 years,45-49,Female,F,264,121425,217.4
,Breast,26000,Connecticut,9,2018,2018,50-54 years,50-54,Female,F,358,134080,267
,Breast,26000,Connecticut,9,2018,2018,55-59 years,55-59,Female,F,383,139189,275.2
,Breast,26000,Connecticut,9,2018,2018,60-64 years ,60-64,Female,F,455,125449,362.7
,Breast,26000,Connecticut,9,2018,2018,65-69 years,65-69,Female,F,420,100828,416.6
,Breast,26000,Connecticut,9,2018,2018,70-74 years,70-74,Female,F,441,83127,530.5
,Breast,26000,Connecticut,9,2018,2018,75-79 years,75-79,Female,F,279,60142,463.9
,Breast,26000,Connecticut,9,2018,2018,80-84 years,80-84,Female,F,189,42582,443.8
,Breast,26000,Connecticut,9,2018,2018,85+ years,85+,Female,F,212,60183,352.3
,Breast,26000,Delaware,10,2018,2018,35-39 years,35-39,Female,F,28,29713,94.2
,Breast,26000,Delaware,10,2018,2018,40-44 years,40-44,Female,F,39,27206,143.4
,Breast,26000,Delaware,10,2018,2018,45-49 years,45-49,Female,F,58,30164,192.3
,Breast,26000,Delaware,10,2018,2018,50-54 years,50-54,Female,F,75,33486,224
,Breast,26000,Delaware,10,2018,2018,55-59 years,55-59,Female,F,112,36232,309.1
,Breast,26000,Delaware,10,2018,2018,60-64 years ,60-64,Female,F,129,35773,360.6
,Breast,26000,Delaware,10,2018,2018,65-69 years,65-69,Female,F,134,32319,414.6
,Breast,26000,Delaware,10,2018,2018,70-74 years,70-74,Female,F,130,26267,494.9
,Breast,26000,Delaware,10,2018,2018,75-79 years,75-79,Female,F,99,18042,548.7
,Breast,26000,Delaware,10,2018,2018,80-84 years,80-84,Female,F,52,11443,454.4
,Breast,26000,Delaware,10,2018,2018,85+ years,85+,Female,F,46,12607,364.9
,Breast,26000,District of Columbia,11,2018,2018,35-39 years,35-39,Female,F,19,31792,59.8
,Breast,26000,District of Columbia,11,2018,2018,40-44 years,40-44,Female,F,27,21762,124.1
,Breast,26000,District of Columbia,11,2018,2018,45-49 years,45-49,Female,F,44,19397,226.8
,Breast,26000,District of Columbia,11,2018,2018,50-54 years,50-54,Female,F,47,18454,254.7
,Breast,26000,District of Columbia,11,2018,2018,55-59 years,55-59,Female,F,55,18849,291.8
,Breast,26000,District of Columbia,11,2018,2018,60-64 years ,60-64,Female,F,63,18064,348.8
,Breast,26000,District of Columbia,11,2018,2018,65-69 years,65-69,Female,F,100,15901,628.9
,Breast,26000,District of Columbia,11,2018,2018,70-74 years,70-74,Female,F,59,12123,486.7
,Breast,26000,District of Columbia,11,2018,2018,75-79 years,75-79,Female,F,50,8672,576.6
,Breast,26000,District of Columbia,11,2018,2018,80-84 years,80-84,Female,F,24,5924,405.1
,Breast,26000,District of Columbia,11,2018,2018,85+ years,85+,Female,F,18,8080,222.8
,Breast,26000,Florida,12,2018,2018,25-29 years,25-29,Female,F,69,702633,9.8
,Breast,26000,Florida,12,2018,2018,30-34 years,30-34,Female,F,233,667364,34.9
,Breast,26000,Florida,12,2018,2018,35-39 years,35-39,Female,F,420,658948,63.7
,Breast,26000,Florida,12,2018,2018,40-44 years,40-44,Female,F,794,632245,125.6
,Breast,26000,Florida,12,2018,2018,45-49 years,45-49,Female,F,1308,684212,191.2
,Breast,26000,Florida,12,2018,2018,50-54 years,50-54,Female,F,1637,713099,229.6
,Breast,26000,Florida,12,2018,2018,55-59 years,55-59,Female,F,2003,762358,262.7
,Breast,26000,Florida,12,2018,2018,60-64 years ,60-64,Female,F,2405,735173,327.1
,Breast,26000,Florida,12,2018,2018,65-69 years,65-69,Female,F,2762,681922,405
,Breast,26000,Florida,12,2018,2018,70-74 years,70-74,Female,F,2691,600543,448.1
,Breast,26000,Florida,12,2018,2018,75-79 years,75-79,Female,F,1888,450580,419
,Breast,26000,Florida,12,2018,2018,80-84 years,80-84,Female,F,1187,307954,385.4
,Breast,26000,Florida,12,2018,2018,85+ years,85+,Female,F,975,343183,284.1
,Breast,26000,Georgia,13,2018,2018,25-29 years,25-29,Female,F,44,383074,11.5
,Breast,26000,Georgia,13,2018,2018,30-34 years,30-34,Female,F,112,358883,31.2
,Breast,26000,Georgia,13,2018,2018,35-39 years,35-39,Female,F,230,364400,63.1
,Breast,26000,Georgia,13,2018,2018,40-44 years,40-44,Female,F,445,345939,128.6
,Breast,26000,Georgia,13,2018,2018,45-49 years,45-49,Female,F,741,369829,200.4
,Breast,26000,Georgia,13,2018,2018,50-54 years,50-54,Female,F,782,355946,219.7
,Breast,26000,Georgia,13,2018,2018,55-59 years,55-59,Female,F,1020,354617,287.6
,Breast,26000,Georgia,13,2018,2018,60-64 years ,60-64,Female,F,1123,319813,351.1
,Breast,26000,Georgia,13,2018,2018,65-69 years,65-69,Female,F,1223,272167,449.4
,Breast,26000,Georgia,13,2018,2018,70-74 years,70-74,Female,F,1007,215369,467.6
,Breast,26000,Georgia,13,2018,2018,75-79 years,75-79,Female,F,719,145780,493.2
,Breast,26000,Georgia,13,2018,2018,80-84 years,80-84,Female,F,406,93811,432.8
,Breast,26000,Georgia,13,2018,2018,85+ years,85+,Female,F,394,96877,406.7
,Breast,26000,Hawaii,15,2018,2018,35-39 years,35-39,Female,F,36,47566,75.7
,Breast,26000,Hawaii,15,2018,2018,40-44 years,40-44,Female,F,71,41542,170.9
,Breast,26000,Hawaii,15,2018,2018,45-49 years,45-49,Female,F,110,42592,258.3
,Breast,26000,Hawaii,15,2018,2018,50-54 years,50-54,Female,F,113,43048,262.5
,Breast,26000,Hawaii,15,2018,2018,55-59 years,55-59,Female,F,126,46134,273.1
,Breast,26000,Hawaii,15,2018,2018,60-64 years ,60-64,Female,F,177,46309,382.2
,Breast,26000,Hawaii,15,2018,2018,65-69 years,65-69,Female,F,234,42620,549
,Breast,26000,Hawaii,15,2018,2018,70-74 years,70-74,Female,F,187,34515,541.8
,Breast,26000,Hawaii,15,2018,2018,75-79 years,75-79,Female,F,104,22719,457.8
,Breast,26000,Hawaii,15,2018,2018,80-84 years,80-84,Female,F,71,16561,428.7
,Breast,26000,Hawaii,15,2018,2018,85+ years,85+,Female,F,65,26765,242.9
,Breast,26000,Idaho,16,2018,2018,35-39 years,35-39,Female,F,39,57269,68.1
,Breast,26000,Idaho,16,2018,2018,40-44 years,40-44,Female,F,77,51751,148.8
,Breast,26000,Idaho,16,2018,2018,45-49 years,45-49,Female,F,72,50392,142.9
,Breast,26000,Idaho,16,2018,2018,50-54 years,50-54,Female,F,126,49001,257.1
,Breast,26000,Idaho,16,2018,2018,55-59 years,55-59,Female,F,151,55308,273
,Breast,26000,Idaho,16,2018,2018,60-64 years ,60-64,Female,F,185,54751,337.9
,Breast,26000,Idaho,16,2018,2018,65-69 years,65-69,Female,F,207,48365,428
,Breast,26000,Idaho,16,2018,2018,70-74 years,70-74,Female,F,177,37480,472.3
,Breast,26000,Idaho,16,2018,2018,75-79 years,75-79,Female,F,132,25998,507.7
,Breast,26000,Idaho,16,2018,2018,80-84 years,80-84,Female,F,85,16211,524.3
,Breast,26000,Idaho,16,2018,2018,85+ years,85+,Female,F,64,17662,362.4
,Breast,26000,Illinois,17,2018,2018,25-29 years,25-29,Female,F,53,445431,11.9
,Breast,26000,Illinois,17,2018,2018,30-34 years,30-34,Female,F,147,428166,34.3
,Breast,26000,Illinois,17,2018,2018,35-39 years,35-39,Female,F,255,426589,59.8
,Breast,26000,Illinois,17,2018,2018,40-44 years,40-44,Female,F,559,392142,142.6
,Breast,26000,Illinois,17,2018,2018,45-49 years,45-49,Female,F,846,412101,205.3
,Breast,26000,Illinois,17,2018,2018,50-54 years,50-54,Female,F,983,415869,236.4
,Breast,26000,Illinois,17,2018,2018,55-59 years,55-59,Female,F,1231,443789,277.4
,Breast,26000,Illinois,17,2018,2018,60-64 years ,60-64,Female,F,1440,413648,348.1
,Breast,26000,Illinois,17,2018,2018,65-69 years,65-69,Female,F,1505,343373,438.3
,Breast,26000,Illinois,17,2018,2018,70-74 years,70-74,Female,F,1359,266233,510.5
,Breast,26000,Illinois,17,2018,2018,75-79 years,75-79,Female,F,904,196163,460.8
,Breast,26000,Illinois,17,2018,2018,80-84 years,80-84,Female,F,658,138556,474.9
,Breast,26000,Illinois,17,2018,2018,85+ years,85+,Female,F,531,175970,301.8
,Breast,26000,Indiana,18,2018,2018,25-29 years,25-29,Female,F,25,227149,11
,Breast,26000,Indiana,18,2018,2018,30-34 years,30-34,Female,F,58,209492,27.7
,Breast,26000,Indiana,18,2018,2018,35-39 years,35-39,Female,F,137,213471,64.2
,Breast,26000,Indiana,18,2018,2018,40-44 years,40-44,Female,F,249,198630,125.4
,Breast,26000,Indiana,18,2018,2018,45-49 years,45-49,Female,F,369,209497,176.1
,Breast,26000,Indiana,18,2018,2018,50-54 years,50-54,Female,F,492,212156,231.9
,Breast,26000,Indiana,18,2018,2018,55-59 years,55-59,Female,F,643,230466,279
,Breast,26000,Indiana,18,2018,2018,60-64 years ,60-64,Female,F,762,217674,350.1
,Breast,26000,Indiana,18,2018,2018,65-69 years,65-69,Female,F,795,184165,431.7
,Breast,26000,Indiana,18,2018,2018,70-74 years,70-74,Female,F,667,142042,469.6
,Breast,26000,Indiana,18,2018,2018,75-79 years,75-79,Female,F,550,103116,533.4
,Breast,26000,Indiana,18,2018,2018,80-84 years,80-84,Female,F,307,71943,426.7
,Breast,26000,Indiana,18,2018,2018,85+ years,85+,Female,F,257,86500,297.1
,Breast,26000,Iowa,19,2018,2018,30-34 years,30-34,Female,F,24,94596,25.4
,Breast,26000,Iowa,19,2018,2018,35-39 years,35-39,Female,F,60,99088,60.6
,Breast,26000,Iowa,19,2018,2018,40-44 years,40-44,Female,F,123,87298,140.9
,Breast,26000,Iowa,19,2018,2018,45-49 years,45-49,Female,F,201,90074,223.1
,Breast,26000,Iowa,19,2018,2018,50-54 years,50-54,Female,F,220,94238,233.5
,Breast,26000,Iowa,19,2018,2018,55-59 years,55-59,Female,F,328,108152,303.3
,Breast,26000,Iowa,19,2018,2018,60-64 years ,60-64,Female,F,389,103009,377.6
,Breast,26000,Iowa,19,2018,2018,65-69 years,65-69,Female,F,368,88190,417.3
,Breast,26000,Iowa,19,2018,2018,70-74 years,70-74,Female,F,321,67225,477.5
,Breast,26000,Iowa,19,2018,2018,75-79 years,75-79,Female,F,273,50633,539.2
,Breast,26000,Iowa,19,2018,2018,80-84 years,80-84,Female,F,173,38737,446.6
,Breast,26000,Iowa,19,2018,2018,85+ years,85+,Female,F,168,52181,322
,Breast,26000,Kansas,20,2018,2018,30-34 years,30-34,Female,F,35,92816,37.7
,Breast,26000,Kansas,20,2018,2018,35-39 years,35-39,Female,F,65,93997,69.2
,Breast,26000,Kansas,20,2018,2018,40-44 years,40-44,Female,F,116,82162,141.2
,Breast,26000,Kansas,20,2018,2018,45-49 years,45-49,Female,F,151,83193,181.5
,Breast,26000,Kansas,20,2018,2018,50-54 years,50-54,Female,F,198,84510,234.3
,Breast,26000,Kansas,20,2018,2018,55-59 years,55-59,Female,F,268,97985,273.5
,Breast,26000,Kansas,20,2018,2018,60-64 years ,60-64,Female,F,323,93077,347
,Breast,26000,Kansas,20,2018,2018,65-69 years,65-69,Female,F,370,77529,477.2
,Breast,26000,Kansas,20,2018,2018,70-74 years,70-74,Female,F,312,59240,526.7
,Breast,26000,Kansas,20,2018,2018,75-79 years,75-79,Female,F,222,42931,517.1
,Breast,26000,Kansas,20,2018,2018,80-84 years,80-84,Female,F,126,31869,395.4
,Breast,26000,Kansas,20,2018,2018,85+ years,85+,Female,F,137,42414,323
,Breast,26000,Kentucky,21,2018,2018,30-34 years,30-34,Female,F,51,135784,37.6
,Breast,26000,Kentucky,21,2018,2018,35-39 years,35-39,Female,F,91,141985,64.1
,Breast,26000,Kentucky,21,2018,2018,40-44 years,40-44,Female,F,162,134676,120.3
,Breast,26000,Kentucky,21,2018,2018,45-49 years,45-49,Female,F,254,143569,176.9
,Breast,26000,Kentucky,21,2018,2018,50-54 years,50-54,Female,F,345,147897,233.3
,Breast,26000,Kentucky,21,2018,2018,55-59 years,55-59,Female,F,410,158673,258.4
,Breast,26000,Kentucky,21,2018,2018,60-64 years ,60-64,Female,F,508,151051,336.3
,Breast,26000,Kentucky,21,2018,2018,65-69 years,65-69,Female,F,621,129301,480.3
,Breast,26000,Kentucky,21,2018,2018,70-74 years,70-74,Female,F,489,101801,480.3
,Breast,26000,Kentucky,21,2018,2018,75-79 years,75-79,Female,F,359,72668,494
,Breast,26000,Kentucky,21,2018,2018,80-84 years,80-84,Female,F,195,48952,398.3
,Breast,26000,Kentucky,21,2018,2018,85+ years,85+,Female,F,198,53733,368.5
,Breast,26000,Louisiana,22,2018,2018,30-34 years,30-34,Female,F,47,162427,28.9
,Breast,26000,Louisiana,22,2018,2018,35-39 years,35-39,Female,F,110,158835,69.3
,Breast,26000,Louisiana,22,2018,2018,40-44 years,40-44,Female,F,176,137007,128.5
,Breast,26000,Louisiana,22,2018,2018,45-49 years,45-49,Female,F,318,140956,225.6
,Breast,26000,Louisiana,22,2018,2018,50-54 years,50-54,Female,F,336,148538,226.2
,Breast,26000,Louisiana,22,2018,2018,55-59 years,55-59,Female,F,480,162521,295.3
,Breast,26000,Louisiana,22,2018,2018,60-64 years ,60-64,Female,F,512,154516,331.4
,Breast,26000,Louisiana,22,2018,2018,65-69 years,65-69,Female,F,555,129471,428.7
,Breast,26000,Louisiana,22,2018,2018,70-74 years,70-74,Female,F,512,100206,510.9
,Breast,26000,Louisiana,22,2018,2018,75-79 years,75-79,Female,F,339,71291,475.5
,Breast,26000,Louisiana,22,2018,2018,80-84 years,80-84,Female,F,200,49222,406.3
,Breast,26000,Louisiana,22,2018,2018,85+ years,85+,Female,F,177,53158,333
,Breast,26000,Maine,23,2018,2018,35-39 years,35-39,Female,F,22,39737,55.4
,Breast,26000,Maine,23,2018,2018,40-44 years,40-44,Female,F,52,37630,138.2
,Breast,26000,Maine,23,2018,2018,45-49 years,45-49,Female,F,93,43651,213.1
,Breast,26000,Maine,23,2018,2018,50-54 years,50-54,Female,F,107,48355,221.3
,Breast,26000,Maine,23,2018,2018,55-59 years,55-59,Female,F,141,55207,255.4
,Breast,26000,Maine,23,2018,2018,60-64 years ,60-64,Female,F,167,54410,306.9
,Breast,26000,Maine,23,2018,2018,65-69 years,65-69,Female,F,191,47872,399
,Breast,26000,Maine,23,2018,2018,70-74 years,70-74,Female,F,166,37134,447
,Breast,26000,Maine,23,2018,2018,75-79 years,75-79,Female,F,122,25750,473.8
,Breast,26000,Maine,23,2018,2018,80-84 years,80-84,Female,F,74,18018,410.7
,Breast,26000,Maine,23,2018,2018,85+ years,85+,Female,F,75,21739,345
,Breast,26000,Maryland,24,2018,2018,25-29 years,25-29,Female,F,16,206968,7.7
,Breast,26000,Maryland,24,2018,2018,30-34 years,30-34,Female,F,72,211367,34.1
,Breast,26000,Maryland,24,2018,2018,35-39 years,35-39,Female,F,140,208563,67.1
,Breast,26000,Maryland,24,2018,2018,40-44 years,40-44,Female,F,251,188067,133.5
,Breast,26000,Maryland,24,2018,2018,45-49 years,45-49,Female,F,455,206119,220.7
,Breast,26000,Maryland,24,2018,2018,50-54 years,50-54,Female,F,508,219605,231.3
,Breast,26000,Maryland,24,2018,2018,55-59 years,55-59,Female,F,618,226072,273.4
,Breast,26000,Maryland,24,2018,2018,60-64 years ,60-64,Female,F,655,201054,325.8
,Breast,26000,Maryland,24,2018,2018,65-69 years,65-69,Female,F,728,166371,437.6
,Breast,26000,Maryland,24,2018,2018,70-74 years,70-74,Female,F,624,131206,475.6
,Breast,26000,Maryland,24,2018,2018,75-79 years,75-79,Female,F,430,92037,467.2
,Breast,26000,Maryland,24,2018,2018,80-84 years,80-84,Female,F,240,61699,389
,Breast,26000,Maryland,24,2018,2018,85+ years,85+,Female,F,248,77534,319.9
,Breast,26000,Massachusetts,25,2018,2018,25-29 years,25-29,Female,F,29,249400,11.6
,Breast,26000,Massachusetts,25,2018,2018,30-34 years,30-34,Female,F,74,243265,30.4
,Breast,26000,Massachusetts,25,2018,2018,35-39 years,35-39,Female,F,156,222057,70.3
,Breast,26000,Massachusetts,25,2018,2018,40-44 years,40-44,Female,F,293,204345,143.4
,Breast,26000,Massachusetts,25,2018,2018,45-49 years,45-49,Female,F,499,228119,218.7
,Breast,26000,Massachusetts,25,2018,2018,50-54 years,50-54,Female,F,598,246079,243
,Breast,26000,Massachusetts,25,2018,2018,55-59 years,55-59,Female,F,699,253596,275.6
,Breast,26000,Massachusetts,25,2018,2018,60-64 years ,60-64,Female,F,735,233471,314.8
,Breast,26000,Massachusetts,25,2018,2018,65-69 years,65-69,Female,F,818,195380,418.7
,Breast,26000,Massachusetts,25,2018,2018,70-74 years,70-74,Female,F,740,155284,476.5
,Breast,26000,Massachusetts,25,2018,2018,75-79 years,75-79,Female,F,576,108987,528.5
,Breast,26000,Massachusetts,25,2018,2018,80-84 years,80-84,Female,F,296,78252,378.3
,Breast,26000,Massachusetts,25,2018,2018,85+ years,85+,Female,F,312,105609,295.4
,Breast,26000,Michigan,26,2018,2018,25-29 years,25-29,Female,F,38,338425,11.2
,Breast,26000,Michigan,26,2018,2018,30-34 years,30-34,Female,F,93,297806,31.2
,Breast,26000,Michigan,26,2018,2018,35-39 years,35-39,Female,F,182,300651,60.5
,Breast,26000,Michigan,26,2018,2018,40-44 years,40-44,Female,F,347,284142,122.1
,Breast,26000,Michigan,26,2018,2018,45-49 years,45-49,Female,F,645,318936,202.2
,Breast,26000,Michigan,26,2018,2018,50-54 years,50-54,Female,F,755,334345,225.8
,Breast,26000,Michigan,26,2018,2018,55-59 years,55-59,Female,F,931,365913,254.4
,Breast,26000,Michigan,26,2018,2018,60-64 years ,60-64,Female,F,1212,355506,340.9
,Breast,26000,Michigan,26,2018,2018,65-69 years,65-69,Female,F,1226,299902,408.8
,Breast,26000,Michigan,26,2018,2018,70-74 years,70-74,Female,F,1140,230266,495.1
,Breast,26000,Michigan,26,2018,2018,75-79 years,75-79,Female,F,809,165331,489.3
,Breast,26000,Michigan,26,2018,2018,80-84 years,80-84,Female,F,474,112995,419.5
,Breast,26000,Michigan,26,2018,2018,85+ years,85+,Female,F,445,137918,322.7
,Breast,26000,Minnesota,27,2018,2018,25-29 years,25-29,Female,F,19,182898,10.4
,Breast,26000,Minnesota,27,2018,2018,30-34 years,30-34,Female,F,68,188890,36
,Breast,26000,Minnesota,27,2018,2018,35-39 years,35-39,Female,F,127,188784,67.3
,Breast,26000,Minnesota,27,2018,2018,40-44 years,40-44,Female,F,227,160745,141.2
,Breast,26000,Minnesota,27,2018,2018,45-49 years,45-49,Female,F,364,166865,218.1
,Breast,26000,Minnesota,27,2018,2018,50-54 years,50-54,Female,F,466,176933,263.4
,Breast,26000,Minnesota,27,2018,2018,55-59 years,55-59,Female,F,576,198866,289.6
,Breast,26000,Minnesota,27,2018,2018,60-64 years ,60-64,Female,F,653,182264,358.3
